split,system,query_id,latency_ms
test,hybrid,77675,289.981
test,bm25,77676,15.730
test,dense,77676,32.692
test,hybrid,77676,318.902
test,bm25,77690,14.264
test,dense,77690,35.195
test,hybrid,77690,505.849
test,bm25,77703,6.931
test,dense,77703,31.187
test,hybrid,77703,379.469
test,bm25,77708,15.218
test,dense,77708,30.538
test,hybrid,77708,184.950
test,bm25,77730,13.334
test,dense,77730,32.004
test,hybrid,77730,356.914
test,bm25,77745,20.821
test,dense,77745,30.354
test,hybrid,77745,258.203
test,bm25,77747,15.620
test,dense,77747,32.099
test,hybrid,77747,272.123
test,bm25,77751,33.214
test,dense,77751,32.232
test,hybrid,77751,230.388
test,bm25,778,21.469
test,dense,778,32.947
test,hybrid,778,495.948
test,bm25,77812,10.605
test,dense,77812,38.139
test,hybrid,77812,226.098
test,bm25,77852,17.055
test,dense,77852,31.110
test,hybrid,77852,409.439
test,bm25,77858,15.679
test,dense,77858,32.047
test,hybrid,77858,411.032
test,bm25,77893,7.726
test,dense,77893,30.332
test,hybrid,77893,337.459
test,bm25,77920,9.885
test,dense,77920,31.606
test,hybrid,77920,343.047
test,bm25,77948,25.339
test,dense,77948,31.813
test,hybrid,77948,319.033
test,bm25,77968,10.327
test,dense,77968,32.231
test,hybrid,77968,290.925
test,bm25,77978,9.295
test,dense,77978,32.628
test,hybrid,77978,254.239
test,bm25,78002,8.892
test,dense,78002,33.037
test,hybrid,78002,353.713
test,bm25,78003,8.788
test,dense,78003,31.582
test,hybrid,78003,272.437
test,bm25,78004,4.706
test,dense,78004,31.135
test,hybrid,78004,140.038
test,bm25,78005,8.578
test,dense,78005,30.679
test,hybrid,78005,589.962
test,bm25,78009,10.331
test,dense,78009,30.700
test,hybrid,78009,387.565
test,bm25,78043,7.286
test,dense,78043,32.802
test,hybrid,78043,311.083
test,bm25,78045,17.158
test,dense,78045,33.317
test,hybrid,78045,365.244
test,bm25,78061,12.067
test,dense,78061,32.115
test,hybrid,78061,314.356
test,bm25,78064,9.968
test,dense,78064,32.195
test,hybrid,78064,412.345
test,bm25,78069,12.931
test,dense,78069,35.561
test,hybrid,78069,366.523
test,bm25,78072,22.345
test,dense,78072,36.133
test,hybrid,78072,379.991
test,bm25,78094,6.484
test,dense,78094,30.284
test,hybrid,78094,446.920
test,bm25,781,28.621
test,dense,781,32.177
test,hybrid,781,198.852
test,bm25,78115,8.773
test,dense,78115,30.858
test,hybrid,78115,397.712
test,bm25,78136,6.573
test,dense,78136,34.247
test,hybrid,78136,166.843
test,bm25,78144,12.024
test,dense,78144,32.585
test,hybrid,78144,517.783
test,bm25,78160,5.928
test,dense,78160,30.766
test,hybrid,78160,169.787
test,bm25,78178,22.217
test,dense,78178,32.838
test,hybrid,78178,418.993
test,bm25,78189,4.579
test,dense,78189,31.028
test,hybrid,78189,120.210
test,bm25,78190,6.116
test,dense,78190,30.571
test,hybrid,78190,124.146
test,bm25,78198,4.561
test,dense,78198,30.579
test,hybrid,78198,147.857
test,bm25,78219,39.364
test,dense,78219,37.721
test,hybrid,78219,368.166
test,bm25,78226,4.601
test,dense,78226,31.036
test,hybrid,78226,122.764
test,bm25,78238,24.996
test,dense,78238,31.660
test,hybrid,78238,353.111
test,bm25,78242,6.615
test,dense,78242,32.926
test,hybrid,78242,321.583
test,bm25,78246,4.665
test,dense,78246,29.895
test,hybrid,78246,154.274
test,bm25,78256,8.171
test,dense,78256,32.441
test,hybrid,78256,623.540
test,bm25,78257,28.611
test,dense,78257,33.633
test,hybrid,78257,420.390
test,bm25,78260,5.882
test,dense,78260,35.120
test,hybrid,78260,408.103
test,bm25,78281,4.663
test,dense,78281,32.736
test,hybrid,78281,137.662
test,bm25,7829,7.381
test,dense,7829,32.663
test,hybrid,7829,294.876
test,bm25,78316,11.948
test,dense,78316,35.104
test,hybrid,78316,506.316
test,bm25,78321,10.739
test,dense,78321,35.108
test,hybrid,78321,229.175
test,bm25,78323,10.873
test,dense,78323,32.213
test,hybrid,78323,170.116
test,bm25,78347,8.105
test,dense,78347,34.829
test,hybrid,78347,551.442
test,bm25,78349,12.789
test,dense,78349,32.141
test,hybrid,78349,250.802
test,bm25,7839,7.318
test,dense,7839,30.712
test,hybrid,7839,314.494
test,bm25,78397,28.727
test,dense,78397,35.621
test,hybrid,78397,419.823
test,bm25,78401,6.364
test,dense,78401,36.976
test,hybrid,78401,377.038
test,bm25,78402,30.833
test,dense,78402,32.341
test,hybrid,78402,563.904
test,bm25,78418,6.692
test,dense,78418,32.603
test,hybrid,78418,409.154
test,bm25,78441,4.868
test,dense,78441,35.012
test,hybrid,78441,163.594
test,bm25,78450,8.844
test,dense,78450,32.687
test,hybrid,78450,336.966
test,bm25,78470,8.441
test,dense,78470,30.744
test,hybrid,78470,528.910
test,bm25,78475,6.504
test,dense,78475,40.102
test,hybrid,78475,262.069
test,bm25,78482,23.323
test,dense,78482,38.825
test,hybrid,78482,406.731
test,bm25,78486,5.693
test,dense,78486,33.189
test,hybrid,78486,385.936
test,bm25,78487,8.073
test,dense,78487,33.072
test,hybrid,78487,425.107
test,bm25,78542,27.772
test,dense,78542,31.418
test,hybrid,78542,288.828
test,bm25,78574,4.795
test,dense,78574,31.087
test,hybrid,78574,126.005
test,bm25,78645,4.734
test,dense,78645,31.765
test,hybrid,78645,123.108
test,bm25,78660,11.500
test,dense,78660,33.048
test,hybrid,78660,385.734
test,bm25,787,23.165
test,dense,787,37.572
test,hybrid,787,592.128
test,bm25,7876,7.390
test,dense,7876,30.574
test,hybrid,7876,235.211
test,bm25,7879,4.855
test,dense,7879,31.189
test,hybrid,7879,159.791
test,bm25,78811,39.249
test,dense,78811,65.226
test,hybrid,78811,440.516
test,bm25,78820,9.120
test,dense,78820,34.777
test,hybrid,78820,414.152
test,bm25,78832,10.660
test,dense,78832,33.843
test,hybrid,78832,213.496
test,bm25,78847,26.850
test,dense,78847,31.438
test,hybrid,78847,431.981
test,bm25,78848,7.256
test,dense,78848,32.771
test,hybrid,78848,356.395
test,bm25,78851,4.700
test,dense,78851,33.826
test,hybrid,78851,153.343
test,bm25,78855,11.849
test,dense,78855,32.839
test,hybrid,78855,458.689
test,bm25,7886,9.377
test,dense,7886,31.344
test,hybrid,7886,347.056
test,bm25,78874,33.699
test,dense,78874,33.814
test,hybrid,78874,579.914
test,bm25,78875,15.970
test,dense,78875,31.351
test,hybrid,78875,424.319
test,bm25,78898,4.753
test,dense,78898,31.413
test,hybrid,78898,119.152
test,bm25,789,19.211
test,dense,789,30.764
test,hybrid,789,384.196
test,bm25,78904,6.023
test,dense,78904,35.762
test,hybrid,78904,310.718
test,bm25,78909,8.042
test,dense,78909,79.901
test,hybrid,78909,515.805
test,bm25,78919,6.801
test,dense,78919,35.779
test,hybrid,78919,546.453
test,bm25,78926,9.581
test,dense,78926,36.479
test,hybrid,78926,519.681
test,bm25,78941,6.798
test,dense,78941,41.102
test,hybrid,78941,418.411
test,bm25,78961,17.642
test,dense,78961,35.513
test,hybrid,78961,195.427
test,bm25,78963,19.223
test,dense,78963,42.938
test,hybrid,78963,341.578
test,bm25,7897,7.267
test,dense,7897,36.001
test,hybrid,7897,361.487
test,bm25,78981,28.808
test,dense,78981,33.648
test,hybrid,78981,357.209
test,bm25,78994,23.585
test,dense,78994,35.251
test,hybrid,78994,400.449
test,bm25,79024,14.424
test,dense,79024,35.710
test,hybrid,79024,462.216
test,bm25,79033,6.779
test,dense,79033,34.243
test,hybrid,79033,536.770
test,bm25,79034,35.142
test,dense,79034,34.079
test,hybrid,79034,668.213
test,bm25,7905,5.244
test,dense,7905,32.674
test,hybrid,7905,298.622
test,bm25,79058,10.215
test,dense,79058,37.167
test,hybrid,79058,563.481
test,bm25,7910,5.833
test,dense,7910,34.493
test,hybrid,7910,200.210
test,bm25,79114,12.125
test,dense,79114,53.391
test,hybrid,79114,457.735
test,bm25,79142,8.643
test,dense,79142,33.586
test,hybrid,79142,515.720
test,bm25,79143,9.318
test,dense,79143,74.963
test,hybrid,79143,487.699
test,bm25,79160,10.619
test,dense,79160,44.681
test,hybrid,79160,532.532
test,bm25,79182,12.945
test,dense,79182,32.692
test,hybrid,79182,260.544
test,bm25,79190,6.952
test,dense,79190,50.521
test,hybrid,79190,443.111
test,bm25,79204,11.580
test,dense,79204,48.109
test,hybrid,79204,471.912
test,bm25,79213,7.220
test,dense,79213,33.838
test,hybrid,79213,1727.858
test,bm25,79215,57.820
test,dense,79215,155.656
test,hybrid,79215,399.573
test,bm25,79237,20.325
test,dense,79237,57.674
test,hybrid,79237,522.175
test,bm25,79264,6.053
test,dense,79264,33.056
test,hybrid,79264,509.145
test,bm25,79276,25.959
test,dense,79276,34.185
test,hybrid,79276,394.087
test,bm25,79285,5.660
test,dense,79285,32.444
test,hybrid,79285,183.464
test,bm25,79286,6.905
test,dense,79286,39.754
test,hybrid,79286,281.664
test,bm25,79296,7.719
test,dense,79296,45.480
test,hybrid,79296,161.668
test,bm25,793,72.292
test,dense,793,38.802
test,hybrid,793,571.923
test,bm25,79315,10.018
test,dense,79315,33.428
test,hybrid,79315,538.164
test,bm25,79317,27.690
test,dense,79317,47.089
test,hybrid,79317,1524.763
test,bm25,79320,13.852
test,dense,79320,169.540
test,hybrid,79320,417.251
test,bm25,79351,7.042
test,dense,79351,44.467
test,hybrid,79351,304.667
test,bm25,79394,29.287
test,dense,79394,51.112
test,hybrid,79394,626.666
test,bm25,79396,10.114
test,dense,79396,67.319
test,hybrid,79396,179.187
test,bm25,79401,16.133
test,dense,79401,39.523
test,hybrid,79401,357.646
test,bm25,79409,14.367
test,dense,79409,50.516
test,hybrid,79409,613.884
test,bm25,79416,12.940
test,dense,79416,39.896
test,hybrid,79416,429.316
test,bm25,79452,19.424
test,dense,79452,50.602
test,hybrid,79452,414.867
test,bm25,79466,17.903
test,dense,79466,38.386
test,hybrid,79466,507.276
test,bm25,79479,4.773
test,dense,79479,34.620
test,hybrid,79479,158.026
test,bm25,79486,10.541
test,dense,79486,61.506
test,hybrid,79486,527.897
test,bm25,79502,41.125
test,dense,79502,42.040
test,hybrid,79502,316.828
test,bm25,79505,16.605
test,dense,79505,46.316
test,hybrid,79505,384.975
test,bm25,79537,12.679
test,dense,79537,32.428
test,hybrid,79537,373.941
test,bm25,79550,51.492
test,dense,79550,35.885
test,hybrid,79550,490.085
test,bm25,79555,12.788
test,dense,79555,32.979
test,hybrid,79555,366.680
test,bm25,79572,24.011
test,dense,79572,30.788
test,hybrid,79572,265.232
test,bm25,79596,16.286
test,dense,79596,31.248
test,hybrid,79596,177.275
test,bm25,796,20.739
test,dense,796,30.789
test,hybrid,796,492.756
test,bm25,79615,16.874
test,dense,79615,35.280
test,hybrid,79615,285.795
test,bm25,79637,31.384
test,dense,79637,34.389
test,hybrid,79637,331.368
test,bm25,79656,11.384
test,dense,79656,41.025
test,hybrid,79656,554.062
test,bm25,79671,6.528
test,dense,79671,35.728
test,hybrid,79671,178.194
test,bm25,79676,11.107
test,dense,79676,32.324
test,hybrid,79676,294.896
test,bm25,79685,15.168
test,dense,79685,32.255
test,hybrid,79685,166.882
test,bm25,79706,5.772
test,dense,79706,31.558
test,hybrid,79706,191.757
test,bm25,79709,11.800
test,dense,79709,42.759
test,hybrid,79709,350.612
test,bm25,79710,25.958
test,dense,79710,30.718
test,hybrid,79710,398.535
test,bm25,79712,20.452
test,dense,79712,32.353
test,hybrid,79712,286.960
test,bm25,79717,15.271
test,dense,79717,31.218
test,hybrid,79717,497.461
test,bm25,79734,6.364
test,dense,79734,31.748
test,hybrid,79734,228.373
test,bm25,79761,17.407
test,dense,79761,34.473
test,hybrid,79761,410.599
test,bm25,79763,28.119
test,dense,79763,37.669
test,hybrid,79763,256.090
test,bm25,79779,9.617
test,dense,79779,30.300
test,hybrid,79779,312.087
test,bm25,79800,12.672
test,dense,79800,40.659
test,hybrid,79800,324.477
test,bm25,79863,24.067
test,dense,79863,30.835
test,hybrid,79863,302.338
test,bm25,79923,24.594
test,dense,79923,31.717
test,hybrid,79923,195.073
test,bm25,7996,35.630
test,dense,7996,42.562
test,hybrid,7996,372.802
test,bm25,79961,23.549
test,dense,79961,31.817
test,hybrid,79961,378.211
test,bm25,80,20.507
test,dense,80,32.133
test,hybrid,80,549.847
test,bm25,80018,5.704
test,dense,80018,29.952
test,hybrid,80018,363.643
test,bm25,80052,7.252
test,dense,80052,31.919
test,hybrid,80052,284.522
test,bm25,80062,26.112
test,dense,80062,32.933
test,hybrid,80062,311.810
test,bm25,80075,8.147
test,dense,80075,31.052
test,hybrid,80075,343.737
test,bm25,80097,4.789
test,dense,80097,30.650
test,hybrid,80097,135.697
test,bm25,801,18.907
test,dense,801,31.038
test,hybrid,801,265.161
test,bm25,80110,6.623
test,dense,80110,33.201
test,hybrid,80110,265.429
test,bm25,80143,30.657
test,dense,80143,35.941
test,hybrid,80143,584.945
test,bm25,80162,14.292
test,dense,80162,38.482
test,hybrid,80162,525.316
test,bm25,80163,6.020
test,dense,80163,30.795
test,hybrid,80163,356.304
test,bm25,80168,7.473
test,dense,80168,31.194
test,hybrid,80168,410.589
test,bm25,80170,19.948
test,dense,80170,38.039
test,hybrid,80170,423.266
test,bm25,8019,5.023
test,dense,8019,31.650
test,hybrid,8019,137.338
test,bm25,80192,5.939
test,dense,80192,30.682
test,hybrid,80192,337.222
test,bm25,80195,9.353
test,dense,80195,31.606
test,hybrid,80195,429.966
test,bm25,80200,9.559
test,dense,80200,30.577
test,hybrid,80200,291.712
test,bm25,8021,5.360
test,dense,8021,30.187
test,hybrid,8021,372.403
test,bm25,80224,7.582
test,dense,80224,29.970
test,hybrid,80224,319.819
test,bm25,80253,8.596
test,dense,80253,34.700
test,hybrid,80253,436.453
test,bm25,80264,14.234
test,dense,80264,31.132
test,hybrid,80264,289.092
test,bm25,80265,10.402
test,dense,80265,31.769
test,hybrid,80265,416.049
test,bm25,8027,9.133
test,dense,8027,33.410
test,hybrid,8027,345.614
test,bm25,80270,6.148
test,dense,80270,30.799
test,hybrid,80270,291.798
test,bm25,80292,5.771
test,dense,80292,30.784
test,hybrid,80292,287.011
test,bm25,80300,28.763
test,dense,80300,30.925
test,hybrid,80300,398.134
test,bm25,80301,6.879
test,dense,80301,31.407
test,hybrid,80301,412.606
test,bm25,80305,9.525
test,dense,80305,45.034
test,hybrid,80305,442.207
test,bm25,80307,30.544
test,dense,80307,66.548
test,hybrid,80307,474.325
test,bm25,80313,40.479
test,dense,80313,50.861
test,hybrid,80313,628.922
test,bm25,80332,41.487
test,dense,80332,68.027
test,hybrid,80332,775.889
test,bm25,80337,82.757
test,dense,80337,72.510
test,hybrid,80337,391.982
test,bm25,80345,9.498
test,dense,80345,46.054
test,hybrid,80345,503.555
test,bm25,80348,12.314
test,dense,80348,35.604
test,hybrid,80348,518.499
test,bm25,80349,8.116
test,dense,80349,32.719
test,hybrid,80349,463.037
test,bm25,80355,12.190
test,dense,80355,32.596
test,hybrid,80355,392.468
test,bm25,80356,10.750
test,dense,80356,33.528
test,hybrid,80356,327.646
test,bm25,80361,4.978
test,dense,80361,33.179
test,hybrid,80361,302.970
test,bm25,80365,10.564
test,dense,80365,32.732
test,hybrid,80365,456.968
test,bm25,80371,6.807
test,dense,80371,31.566
test,hybrid,80371,333.209
test,bm25,80373,6.364
test,dense,80373,31.103
test,hybrid,80373,146.517
test,bm25,80377,12.758
test,dense,80377,33.521
test,hybrid,80377,397.844
test,bm25,8043,10.611
test,dense,8043,33.728
test,hybrid,8043,301.034
test,bm25,8045,23.382
test,dense,8045,31.228
test,hybrid,8045,382.849
test,bm25,80453,4.632
test,dense,80453,31.065
test,hybrid,80453,118.005
test,bm25,80465,6.473
test,dense,80465,32.294
test,hybrid,80465,468.232
test,bm25,80481,7.293
test,dense,80481,34.371
test,hybrid,80481,247.655
test,bm25,80491,8.872
test,dense,80491,34.669
test,hybrid,80491,336.701
test,bm25,80493,8.383
test,dense,80493,74.958
test,hybrid,80493,676.107
test,bm25,80497,26.451
test,dense,80497,40.254
test,hybrid,80497,339.816
test,bm25,80498,14.900
test,dense,80498,32.805
test,hybrid,80498,505.278
test,bm25,80524,18.890
test,dense,80524,31.521
test,hybrid,80524,127.859
test,bm25,80584,5.261
test,dense,80584,34.332
test,hybrid,80584,332.667
test,bm25,80588,11.466
test,dense,80588,32.016
test,hybrid,80588,154.806
test,bm25,80613,28.374
test,dense,80613,50.796
test,hybrid,80613,326.904
test,bm25,8062,17.507
test,dense,8062,31.658
test,hybrid,8062,468.010
test,bm25,8063,6.732
test,dense,8063,30.967
test,hybrid,8063,315.489
test,bm25,80631,8.767
test,dense,80631,31.267
test,hybrid,80631,266.650
test,bm25,80635,8.390
test,dense,80635,31.158
test,hybrid,80635,433.189
test,bm25,80643,13.535
test,dense,80643,30.216
test,hybrid,80643,426.842
test,bm25,80664,25.994
test,dense,80664,31.076
test,hybrid,80664,329.245
test,bm25,80693,8.410
test,dense,80693,31.012
test,hybrid,80693,335.221
test,bm25,80724,11.310
test,dense,80724,31.929
test,hybrid,80724,141.388
test,bm25,80726,5.421
test,dense,80726,31.161
test,hybrid,80726,231.673
test,bm25,8073,14.279
test,dense,8073,31.334
test,hybrid,8073,423.329
test,bm25,80770,13.122
test,dense,80770,31.742
test,hybrid,80770,304.705
test,bm25,80774,8.592
test,dense,80774,30.400
test,hybrid,80774,225.497
test,bm25,80788,12.051
test,dense,80788,30.600
test,hybrid,80788,358.629
test,bm25,80802,14.690
test,dense,80802,29.298
test,hybrid,80802,299.490
test,bm25,80839,34.946
test,dense,80839,37.164
test,hybrid,80839,506.194
test,bm25,80841,4.835
test,dense,80841,51.099
test,hybrid,80841,131.081
test,bm25,80853,5.123
test,dense,80853,31.116
test,hybrid,80853,192.476
test,bm25,80869,10.846
test,dense,80869,31.447
test,hybrid,80869,224.683
test,bm25,80880,15.466
test,dense,80880,32.914
test,hybrid,80880,555.950
test,bm25,80892,6.939
test,dense,80892,31.381
test,hybrid,80892,495.307
test,bm25,80927,4.969
test,dense,80927,30.179
test,hybrid,80927,232.595
test,bm25,8097,30.220
test,dense,8097,30.652
test,hybrid,8097,373.874
test,bm25,80989,10.790
test,dense,80989,31.201
test,hybrid,80989,296.443
test,bm25,80990,10.213
test,dense,80990,31.721
test,hybrid,80990,348.800
test,bm25,80996,15.789
test,dense,80996,31.426
test,hybrid,80996,393.312
test,bm25,81011,13.563
test,dense,81011,39.966
test,hybrid,81011,572.149
test,bm25,81026,8.608
test,dense,81026,42.280
test,hybrid,81026,385.572
test,bm25,81029,42.792
